sample_id	original_column	file_project	platform	source_file	missing_fraction
TARGET-40-PAUXPZ-01A	TARGET-40-PAUXPZ-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANXSC-01A	TARGET-40-PANXSC-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I65-01A	TARGET-40-0A4I65-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPFLB-01A	TARGET-40-PAPFLB-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPNVD-01A	TARGET-40-PAPNVD-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPWWC-01A	TARGET-40-PAPWWC-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HY5-01A	TARGET-40-0A4HY5-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATKSS-01A	TARGET-40-PATKSS-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATJVI-01A	TARGET-40-PATJVI-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I0W-01A	TARGET-40-0A4I0W-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALKGN-01A	TARGET-40-PALKGN-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALZGU-01A	TARGET-40-PALZGU-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I4O-01A	TARGET-40-0A4I4O-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMRHD-01A	TARGET-40-PAMRHD-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HXS-01A	TARGET-40-0A4HXS-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATUXZ-01A	TARGET-40-PATUXZ-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMTCM-01A	TARGET-40-PAMTCM-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALWWX-01A	TARGET-40-PALWWX-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARKAF-01A	TARGET-40-PARKAF-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUUML-01A	TARGET-40-PAUUML-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMYYJ-01A	TARGET-40-PAMYYJ-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAKUZU-01A	TARGET-40-PAKUZU-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPIJR-01A	TARGET-40-PAPIJR-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPVYW-01A	TARGET-40-PAPVYW-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATMPU-01A	TARGET-40-PATMPU-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I9K-01A	TARGET-40-0A4I9K-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARJXU-01A	TARGET-40-PARJXU-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMHYN-01A	TARGET-40-PAMHYN-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I5B-01A	TARGET-40-0A4I5B-01A.Ave_Beta	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASYUK-01A.Detection.Pval	TARGET-40-PASYUK-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HMC-01A.Detection.Pval	TARGET-40-0A4HMC-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPXGT-01A.Detection.Pval	TARGET-40-PAPXGT-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALHRL-01A.Detection.Pval	TARGET-40-PALHRL-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANGRW-01A.Detection.Pval	TARGET-40-PANGRW-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATPBS-01A.Detection.Pval	TARGET-40-PATPBS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUBIT-01A.Detection.Pval	TARGET-40-PAUBIT-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANPUM-01A.Detection.Pval	TARGET-40-PANPUM-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAVCLP-01A.Detection.Pval	TARGET-40-PAVCLP-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATEEM-01A.Detection.Pval	TARGET-40-PATEEM-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HX8-01A.Detection.Pval	TARGET-40-0A4HX8-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASKZZ-01A.Detection.Pval	TARGET-40-PASKZZ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUTWB-01A.Detection.Pval	TARGET-40-PAUTWB-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I0Q-01A.Detection.Pval	TARGET-40-0A4I0Q-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAKFVX-01A.Detection.Pval	TARGET-40-PAKFVX-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASEFS-01A.Detection.Pval	TARGET-40-PASEFS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I42-01A.Detection.Pval	TARGET-40-0A4I42-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANZZJ-01A.Detection.Pval	TARGET-40-PANZZJ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I8U-01A.Detection.Pval	TARGET-40-0A4I8U-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMJXS-01A.Detection.Pval	TARGET-40-PAMJXS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HLD-01A.Detection.Pval	TARGET-40-0A4HLD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMLKS-01A.Detection.Pval	TARGET-40-PAMLKS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I4E-01A.Detection.Pval	TARGET-40-0A4I4E-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I3S-01A.Detection.Pval	TARGET-40-0A4I3S-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANVJJ-01A.Detection.Pval	TARGET-40-PANVJJ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I4M-01A.Detection.Pval	TARGET-40-0A4I4M-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I48-01A.Detection.Pval	TARGET-40-0A4I48-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASEBY-01A.Detection.Pval	TARGET-40-PASEBY-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALECC-01A.Detection.Pval	TARGET-40-PALECC-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAVDTY-01A.Detection.Pval	TARGET-40-PAVDTY-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASUUH-01A.Detection.Pval	TARGET-40-PASUUH-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATMXR-01A.Detection.Pval	TARGET-40-PATMXR-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANZHX-01A.Detection.Pval	TARGET-40-PANZHX-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAKZZK-01A.Detection.Pval	TARGET-40-PAKZZK-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I6O-01A.Detection.Pval	TARGET-40-0A4I6O-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASRNE-01A.Detection.Pval	TARGET-40-PASRNE-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALKDP-01A.Detection.Pval	TARGET-40-PALKDP-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALFYN-01A.Detection.Pval	TARGET-40-PALFYN-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANMIG-01A.Detection.Pval	TARGET-40-PANMIG-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARGTM-01A.Detection.Pval	TARGET-40-PARGTM-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAVECB-01A.Detection.Pval	TARGET-40-PAVECB-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASSLM-01A.Detection.Pval	TARGET-40-PASSLM-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUTYB-01A.Detection.Pval	TARGET-40-PAUTYB-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANGPE-01A.Detection.Pval	TARGET-40-PANGPE-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASNZV-01A.Detection.Pval	TARGET-40-PASNZV-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATMIF-01A.Detection.Pval	TARGET-40-PATMIF-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPKWD-01A.Detection.Pval	TARGET-40-PAPKWD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATAWV-01A.Detection.Pval	TARGET-40-PATAWV-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PASFCV-01A.Detection.Pval	TARGET-40-PASFCV-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANSEN-01A.Detection.Pval	TARGET-40-PANSEN-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUYTT-01A.Detection.Pval	TARGET-40-PAUYTT-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAVALD-01A.Detection.Pval	TARGET-40-PAVALD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAKXLD-01A.Detection.Pval	TARGET-40-PAKXLD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUVUL-01A.Detection.Pval	TARGET-40-PAUVUL-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMEKS-01A.Detection.Pval	TARGET-40-PAMEKS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARDAX-01A.Detection.Pval	TARGET-40-PARDAX-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARFTG-01A.Detection.Pval	TARGET-40-PARFTG-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUXPZ-01A.Detection.Pval	TARGET-40-PAUXPZ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PANXSC-01A.Detection.Pval	TARGET-40-PANXSC-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I65-01A.Detection.Pval	TARGET-40-0A4I65-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPFLB-01A.Detection.Pval	TARGET-40-PAPFLB-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPNVD-01A.Detection.Pval	TARGET-40-PAPNVD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPWWC-01A.Detection.Pval	TARGET-40-PAPWWC-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HY5-01A.Detection.Pval	TARGET-40-0A4HY5-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATKSS-01A.Detection.Pval	TARGET-40-PATKSS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATJVI-01A.Detection.Pval	TARGET-40-PATJVI-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I0W-01A.Detection.Pval	TARGET-40-0A4I0W-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALKGN-01A.Detection.Pval	TARGET-40-PALKGN-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALZGU-01A.Detection.Pval	TARGET-40-PALZGU-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I4O-01A.Detection.Pval	TARGET-40-0A4I4O-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMRHD-01A.Detection.Pval	TARGET-40-PAMRHD-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4HXS-01A.Detection.Pval	TARGET-40-0A4HXS-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATUXZ-01A.Detection.Pval	TARGET-40-PATUXZ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMTCM-01A.Detection.Pval	TARGET-40-PAMTCM-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PALWWX-01A.Detection.Pval	TARGET-40-PALWWX-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARKAF-01A.Detection.Pval	TARGET-40-PARKAF-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAUUML-01A.Detection.Pval	TARGET-40-PAUUML-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMYYJ-01A.Detection.Pval	TARGET-40-PAMYYJ-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAKUZU-01A.Detection.Pval	TARGET-40-PAKUZU-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPIJR-01A.Detection.Pval	TARGET-40-PAPIJR-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAPVYW-01A.Detection.Pval	TARGET-40-PAPVYW-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PATMPU-01A.Detection.Pval	TARGET-40-PATMPU-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I9K-01A.Detection.Pval	TARGET-40-0A4I9K-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PARJXU-01A.Detection.Pval	TARGET-40-PARJXU-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-PAMHYN-01A.Detection.Pval	TARGET-40-PAMHYN-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-40-0A4I5B-01A.Detection.Pval	TARGET-40-0A4I5B-01A.Detection.Pval	TARGET-OS	450K	idat_sample_sheet_TARGET-OS__450k_beta.txt	0.0
TARGET-50-PAJNNC-01A	TARGET-50-PAJNNC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMKJ-01A	TARGET-50-PAJMKJ-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMVC-01A	TARGET-50-PAJMVC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMIZ-01A	TARGET-50-PAJMIZ-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNUS-01A	TARGET-50-PAJNUS-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMSE-01A	TARGET-50-PAJMSE-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKNRX-01A	TARGET-50-PAKNRX-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJLKC-01A	TARGET-50-PAJLKC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNUP-01A	TARGET-50-PAJNUP-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMEL-01A	TARGET-50-PAJMEL-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNTJ-02A	TARGET-50-PAJNTJ-02A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNBN-01A	TARGET-50-PAJNBN-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMKI-01A	TARGET-50-PAJMKI-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJPAU-01A	TARGET-50-PAJPAU-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJLIP-01A	TARGET-50-PAJLIP-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-CAAAAJ-01A	TARGET-50-CAAAAJ-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PALEZT-01A	TARGET-50-PALEZT-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMEN-01A	TARGET-50-PAJMEN-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKZFK-01A	TARGET-50-PAKZFK-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKPDF-01A	TARGET-50-PAKPDF-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-CAAAAM-01A	TARGET-50-CAAAAM-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PALERC-01A	TARGET-50-PALERC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKGED-01A	TARGET-50-PAKGED-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNJJ-01A	TARGET-50-PAJNJJ-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKECR-01A	TARGET-50-PAKECR-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNZS-01A	TARGET-50-PAJNZS-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMRL-01A	TARGET-50-PAJMRL-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNNR-01A	TARGET-50-PAJNNR-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJLTH-01A	TARGET-50-PAJLTH-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PALFRD-01A	TARGET-50-PALFRD-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNEC-01A	TARGET-50-PAJNEC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PADXAY-01A	TARGET-50-PADXAY-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJPHA-01A	TARGET-50-PAJPHA-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNVX-01A	TARGET-50-PAJNVX-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMJT-01A	TARGET-50-PAJMJT-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKSCC-01A	TARGET-50-PAKSCC-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PALKRS-01A	TARGET-50-PALKRS-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJMJK-01A	TARGET-50-PAJMJK-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PALGVY-01A	TARGET-50-PALGVY-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNGH-01A	TARGET-50-PAJNGH-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-CAAAAQ-01A	TARGET-50-CAAAAQ-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAKWPM-01A	TARGET-50-PAKWPM-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-PAJNVE-01A	TARGET-50-PAJNVE-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
TARGET-50-CAAAAH-01A	TARGET-50-CAAAAH-01A.Ave_Beta	TARGET-WT	450K	idat_sample_sheet_TARGET-WT__450k_beta.txt	0.0
